date,name,close
2026-02-25,居家生活類指數,112.86
2026-02-25,建材營造類指數,481.45
2026-02-25,數位雲端類指數,38.11
2026-02-25,未含金融指數,31708.86
2026-02-25,未含金融電子指數,14818.38
2026-02-25,未含電子指數,21008.29
2026-02-25,機電類指數,12156.15
2026-02-25,橡膠類指數,196.32
2026-02-25,水泥窯製類指數,657.27
2026-02-25,水泥類指數,130.64
2026-02-25,汽車類指數,318.88
2026-02-25,油電燃氣類指數,78.05
2026-02-25,玻璃陶瓷類指數,141.89
2026-02-25,生技醫療類指數,88.98
2026-02-25,發行量加權股價指數,35413.07
2026-02-25,紡織纖維類指數,530.08
2026-02-25,綠能環保類指數,112.07
2026-02-25,臺指反向一倍指數,1710.42
2026-02-25,臺指日報酬兩倍指數,138840.01
2026-02-25,臺灣50指數,32584.24
2026-02-25,臺灣50權重上限30%指數,25447.64
2026-02-25,臺灣中型100指數,28422.24
2026-02-25,臺灣公司治理100指數,22202.45
2026-02-25,臺灣就業99指數,20635.48
2026-02-25,臺灣發達指數,14553.52
2026-02-25,臺灣資訊科技指數,68112.11
2026-02-25,臺灣高股息指數,11075.9
2026-02-25,臺灣高薪100指數,16514.88
2026-02-25,航運類指數,184.94
2026-02-25,觀光餐旅類指數,105.53
2026-02-25,貿易百貨類指數,237.49
2026-02-25,資訊服務類指數,199.4
2026-02-25,通信網路類指數,206.44
2026-02-25,造紙類指數,255.26
2026-02-25,運動休閒類指數,66.78
2026-02-25,金融保險類指數,2542.08
2026-02-25,鋼鐵類指數,125.02
2026-02-25,電器電纜類指數,109.98
2026-02-25,電子工業類指數,2199.11
2026-02-25,電子通路類指數,284.39
2026-02-25,電子零組件類指數,568.4
2026-02-25,電子類兩倍槓桿指數,222048.89
2026-02-25,電子類反向指數,1091.68
2026-02-25,電機機械類指數,513.91
2026-02-25,電腦及週邊設備類指數,316.44
2026-02-25,食品類指數,1982.92
2026-02-26,光電類指數,44.79
2026-02-26,其他電子類指數,242.29
2026-02-26,其他類指數,270.35
2026-02-26,化學生技醫療類指數,154.5
2026-02-26,化學類指數,174.02
2026-02-26,半導體類指數,1193.64
2026-02-26,塑膠化工類指數,808.64
2026-02-26,塑膠類指數,207.12
2026-02-26,寶島股價指數,39363.07
2026-02-26,小型股300指數,12096.23
2026-02-26,居家生活類指數,110.16
2026-02-26,建材營造類指數,482.66
2026-02-26,數位雲端類指數,38.58
2026-02-26,未含金融指數,31650.9
2026-02-26,未含金融電子指數,14825.93
2026-02-26,未含電子指數,21187.65
2026-02-26,機電類指數,12133.55
2026-02-26,橡膠類指數,197.92
2026-02-26,水泥窯製類指數,655.8
2026-02-26,水泥類指數,130.34
2026-02-26,汽車類指數,325.59
